"item_id","order_id","order_details_id","item_name","category","price","order_date","parsed_order_time_24hr"
"121","2693","6071","Cheese Quesadillas","Mexican","10.50","2/14/23","18:01:21"
"121","2697","6080","Cheese Quesadillas","Mexican","10.50","2/14/23","18:43:18"
"121","2715","6128","Cheese Quesadillas","Mexican","10.50","2/14/23","21:31:51"
"121","2800","6335","Cheese Quesadillas","Mexican","10.50","2/16/23","15:46:10"
"121","2803","6341","Cheese Quesadillas","Mexican","10.50","2/16/23","16:23:34"
"121","2824","6388","Cheese Quesadillas","Mexican","10.50","2/16/23","19:55:28"
"121","2827","6396","Cheese Quesadillas","Mexican","10.50","2/17/23","11:24:02"
"121","2853","6452","Cheese Quesadillas","Mexican","10.50","2/17/23","14:49:35"
"121","2859","6467","Cheese Quesadillas","Mexican","10.50","2/17/23","16:56:21"
"121","2897","6553","Cheese Quesadillas","Mexican","10.50","2/18/23","12:25:17"
"121","2903","6564","Cheese Quesadillas","Mexican","10.50","2/18/23","13:10:12"
"121","2929","6625","Cheese Quesadillas","Mexican","10.50","2/18/23","18:22:28"
"121","2932","6634","Cheese Quesadillas","Mexican","10.50","2/18/23","18:50:08"
"121","2948","6682","Cheese Quesadillas","Mexican","10.50","2/18/23","22:40:30"
"121","2975","6744","Cheese Quesadillas","Mexican","10.50","2/19/23","15:22:51"
"121","2998","6787","Cheese Quesadillas","Mexican","10.50","2/19/23","19:52:20"
"121","3048","6909","Cheese Quesadillas","Mexican","10.50","2/20/23","17:45:15"
"121","3058","6931","Cheese Quesadillas","Mexican","10.50","2/20/23","19:19:17"
"121","3088","6999","Cheese Quesadillas","Mexican","10.50","2/21/23","13:20:12"
"121","3133","7097","Cheese Quesadillas","Mexican","10.50","2/21/23","23:05:24"
"121","3147","7140","Cheese Quesadillas","Mexican","10.50","2/22/23","15:59:59"
"121","3171","7191","Cheese Quesadillas","Mexican","10.50","2/23/23","11:18:31"
"121","3175","7200","Cheese Quesadillas","Mexican","10.50","2/23/23","12:10:43"
"121","3188","7234","Cheese Quesadillas","Mexican","10.50","2/23/23","13:34:56"
"121","3226","7321","Cheese Quesadillas","Mexican","10.50","2/24/23","11:56:22"
"121","3230","7328","Cheese Quesadillas","Mexican","10.50","2/24/23","12:13:18"
"121","3234","7345","Cheese Quesadillas","Mexican","10.50","2/24/23","12:34:37"
"121","3290","7467","Cheese Quesadillas","Mexican","10.50","2/25/23","12:32:36"
"121","3303","7499","Cheese Quesadillas","Mexican","10.50","2/25/23","13:29:23"
"121","3307","7510","Cheese Quesadillas","Mexican","10.50","2/25/23","14:43:41"
"121","3307","7511","Cheese Quesadillas","Mexican","10.50","2/25/23","14:43:41"
"121","3330","7563","Cheese Quesadillas","Mexican","10.50","2/25/23","18:58:00"
"121","3331","7564","Cheese Quesadillas","Mexican","10.50","2/25/23","19:31:42"
"121","3355","7615","Cheese Quesadillas","Mexican","10.50","2/26/23","13:04:26"
"121","3355","7616","Cheese Quesadillas","Mexican","10.50","2/26/23","13:04:26"
"121","3380","7676","Cheese Quesadillas","Mexican","10.50","2/26/23","17:16:51"
"121","3387","7693","Cheese Quesadillas","Mexican","10.50","2/26/23","17:51:35"
"121","3423","7783","Cheese Quesadillas","Mexican","10.50","2/27/23","14:09:03"
"121","3444","7833","Cheese Quesadillas","Mexican","10.50","2/27/23","17:57:03"
"121","3481","7925","Cheese Quesadillas","Mexican","10.50","2/28/23","12:48:17"
"121","3504","7980","Cheese Quesadillas","Mexican","10.50","2/28/23","18:16:10"
"121","3507","7986","Cheese Quesadillas","Mexican","10.50","2/28/23","18:47:24"
"121","3592","8188","Cheese Quesadillas","Mexican","10.50","3/2/23","13:11:50"
"121","3598","8198","Cheese Quesadillas","Mexican","10.50","3/2/23","13:46:38"
"121","3659","8344","Cheese Quesadillas","Mexican","10.50","3/3/23","14:03:25"
"121","3666","8367","Cheese Quesadillas","Mexican","10.50","3/3/23","16:43:44"
"121","3690","8418","Cheese Quesadillas","Mexican","10.50","3/3/23","21:58:18"
"121","3774","8612","Cheese Quesadillas","Mexican","10.50","3/5/23","13:47:15"
"121","3798","8670","Cheese Quesadillas","Mexican","10.50","3/5/23","17:24:03"
"121","3800","8677","Cheese Quesadillas","Mexican","10.50","3/5/23","17:30:54"
"121","3811","8698","Cheese Quesadillas","Mexican","10.50","3/5/23","19:33:05"
"121","3815","8704","Cheese Quesadillas","Mexican","10.50","3/6/23","11:31:57"
"121","3822","8723","Cheese Quesadillas","Mexican","10.50","3/6/23","12:30:08"
"121","3832","8745","Cheese Quesadillas","Mexican","10.50","3/6/23","13:23:16"
"121","3851","8778","Cheese Quesadillas","Mexican","10.50","3/6/23","17:15:19"
"121","3883","8854","Cheese Quesadillas","Mexican","10.50","3/7/23","11:48:30"
"121","3904","8910","Cheese Quesadillas","Mexican","10.50","3/7/23","17:22:07"
"121","3923","8954","Cheese Quesadillas","Mexican","10.50","3/7/23","20:22:59"
"121","3934","8977","Cheese Quesadillas","Mexican","10.50","3/7/23","22:31:24"
"121","3968","9050","Cheese Quesadillas","Mexican","10.50","3/8/23","16:55:44"
"121","3995","9110","Cheese Quesadillas","Mexican","10.50","3/8/23","20:47:41"
"121","4000","9121","Cheese Quesadillas","Mexican","10.50","3/9/23","11:34:01"
"121","4014","9160","Cheese Quesadillas","Mexican","10.50","3/9/23","13:39:39"
"121","4054","9251","Cheese Quesadillas","Mexican","10.50","3/9/23","21:39:28"
"121","4064","9281","Cheese Quesadillas","Mexican","10.50","3/10/23","12:39:50"
"121","4145","9467","Cheese Quesadillas","Mexican","10.50","3/11/23","16:23:58"
"121","4151","9481","Cheese Quesadillas","Mexican","10.50","3/11/23","16:49:53"
"121","4192","9570","Cheese Quesadillas","Mexican","10.50","3/12/23","13:56:27"
"121","4238","9680","Cheese Quesadillas","Mexican","10.50","3/13/23","12:57:25"
"121","4279","9771","Cheese Quesadillas","Mexican","10.50","3/13/23","19:35:26"
"121","4302","9823","Cheese Quesadillas","Mexican","10.50","3/14/23","12:47:54"
"121","4305","9836","Cheese Quesadillas","Mexican","10.50","3/14/23","13:09:20"
"121","4306","9843","Cheese Quesadillas","Mexican","10.50","3/14/23","13:16:23"
"121","4339","9903","Cheese Quesadillas","Mexican","10.50","3/14/23","18:44:41"
"121","4378","10000","Cheese Quesadillas","Mexican","10.50","3/15/23","16:12:31"
"121","4384","10018","Cheese Quesadillas","Mexican","10.50","3/15/23","16:57:07"
"121","4425","10114","Cheese Quesadillas","Mexican","10.50","3/16/23","13:39:34"
"121","4475","10214","Cheese Quesadillas","Mexican","10.50","3/17/23","12:56:00"
"121","4479","10230","Cheese Quesadillas","Mexican","10.50","3/17/23","13:33:20"
"121","4492","10270","Cheese Quesadillas","Mexican","10.50","3/17/23","15:48:20"
"121","4493","10271","Cheese Quesadillas","Mexican","10.50","3/17/23","16:05:41"
"121","4591","10481","Cheese Quesadillas","Mexican","10.50","3/18/23","20:04:42"
"121","4603","10500","Cheese Quesadillas","Mexican","10.50","3/19/23","11:24:09"
"121","4611","10521","Cheese Quesadillas","Mexican","10.50","3/19/23","12:26:04"
"121","4611","10522","Cheese Quesadillas","Mexican","10.50","3/19/23","12:26:04"
"121","4623","10556","Cheese Quesadillas","Mexican","10.50","3/19/23","14:41:44"
"121","4648","10619","Cheese Quesadillas","Mexican","10.50","3/19/23","19:40:10"
"121","4651","10625","Cheese Quesadillas","Mexican","10.50","3/19/23","19:55:20"
"121","4664","10652","Cheese Quesadillas","Mexican","10.50","3/20/23","12:24:44"
"121","4743","10839","Cheese Quesadillas","Mexican","10.50","3/21/23","14:17:42"
"121","4751","10854","Cheese Quesadillas","Mexican","10.50","3/21/23","15:21:55"
"121","4771","10901","Cheese Quesadillas","Mexican","10.50","3/21/23","19:49:47"
"121","4822","11005","Cheese Quesadillas","Mexican","10.50","3/23/23","11:31:48"
"121","4822","11006","Cheese Quesadillas","Mexican","10.50","3/23/23","11:31:48"
"121","4865","11101","Cheese Quesadillas","Mexican","10.50","3/23/23","18:58:05"
"121","4910","11191","Cheese Quesadillas","Mexican","10.50","3/24/23","16:43:09"
"121","4946","11266","Cheese Quesadillas","Mexican","10.50","3/25/23","12:06:23"
"121","4951","11278","Cheese Quesadillas","Mexican","10.50","3/25/23","12:41:13"
"121","4955","11285","Cheese Quesadillas","Mexican","10.50","3/25/23","13:10:57"
"121","4968","11308","Cheese Quesadillas","Mexican","10.50","3/25/23","17:07:45"
"121","4979","11341","Cheese Quesadillas","Mexican","10.50","3/25/23","18:57:01"
"121","4983","11349","Cheese Quesadillas","Mexican","10.50","3/25/23","19:39:31"
"121","4993","11367","Cheese Quesadillas","Mexican","10.50","3/25/23","21:13:53"
"121","5011","11398","Cheese Quesadillas","Mexican","10.50","3/26/23","12:55:44"
"121","5015","11408","Cheese Quesadillas","Mexican","10.50","3/26/23","13:35:54"
"121","5019","11426","Cheese Quesadillas","Mexican","10.50","3/26/23","14:12:31"
"121","5034","11457","Cheese Quesadillas","Mexican","10.50","3/26/23","16:51:53"
"121","5039","11467","Cheese Quesadillas","Mexican","10.50","3/26/23","17:30:05"
"121","5056","11496","Cheese Quesadillas","Mexican","10.50","3/26/23","20:01:53"
"121","5079","11551","Cheese Quesadillas","Mexican","10.50","3/27/23","13:41:43"
"121","5083","11562","Cheese Quesadillas","Mexican","10.50","3/27/23","14:33:01"
"121","5161","11747","Cheese Quesadillas","Mexican","10.50","3/28/23","16:56:08"
"121","5173","11769","Cheese Quesadillas","Mexican","10.50","3/28/23","18:55:29"
"121","5175","11774","Cheese Quesadillas","Mexican","10.50","3/28/23","19:25:20"
"121","5249","11950","Cheese Quesadillas","Mexican","10.50","3/30/23","11:25:41"
"121","5259","11969","Cheese Quesadillas","Mexican","10.50","3/30/23","12:52:24"
"121","5284","12029","Cheese Quesadillas","Mexican","10.50","3/30/23","17:11:39"
"121","5327","12130","Cheese Quesadillas","Mexican","10.50","3/31/23","13:51:47"
"121","5329","12135","Cheese Quesadillas","Mexican","10.50","3/31/23","14:48:27"
"121","5359","12204","Cheese Quesadillas","Mexican","10.50","3/31/23","19:13:16"
"131","17","52","Chicken Parmesan","Italian","17.95","1/1/23","13:53:00"
"131","27","73","Chicken Parmesan","Italian","17.95","1/1/23","15:11:17"
"131","72","165","Chicken Parmesan","Italian","17.95","1/2/23","11:57:25"
"131","92","221","Chicken Parmesan","Italian","17.95","1/2/23","15:17:02"
"131","118","283","Chicken Parmesan","Italian","17.95","1/2/23","19:26:59"
"131","120","287","Chicken Parmesan","Italian","17.95","1/2/23","19:35:07"
"131","149","360","Chicken Parmesan","Italian","17.95","1/3/23","14:48:45"
"131","152","365","Chicken Parmesan","Italian","17.95","1/3/23","15:09:42"
"131","210","494","Chicken Parmesan","Italian","17.95","1/4/23","12:34:13"
"131","217","507","Chicken Parmesan","Italian","17.95","1/4/23","14:35:03"
"131","219","512","Chicken Parmesan","Italian","17.95","1/4/23","14:42:01"
"131","233","543","Chicken Parmesan","Italian","17.95","1/4/23","18:26:51"
"131","255","585","Chicken Parmesan","Italian","17.95","1/5/23","11:23:35"
"131","292","664","Chicken Parmesan","Italian","17.95","1/5/23","17:48:59"
"131","299","680","Chicken Parmesan","Italian","17.95","1/5/23","19:34:31"
"131","317","727","Chicken Parmesan","Italian","17.95","1/6/23","12:31:00"
"131","330","762","Chicken Parmesan","Italian","17.95","1/6/23","13:27:11"
"131","345","790","Chicken Parmesan","Italian","17.95","1/6/23","16:01:47"
"131","347","795","Chicken Parmesan","Italian","17.95","1/6/23","16:37:17"
"131","357","819","Chicken Parmesan","Italian","17.95","1/6/23","18:27:58"
"131","367","839","Chicken Parmesan","Italian","17.95","1/6/23","20:05:12"
"131","369","842","Chicken Parmesan","Italian","17.95","1/6/23","20:30:06"
"113","4320","9873","Edamame","Asian","5.00","3/14/23","16:22:10"
"113","4331","9893","Edamame","Asian","5.00","3/14/23","17:51:53"
"113","4344","9917","Edamame","Asian","5.00","3/14/23","20:15:55"
"113","4358","9950","Edamame","Asian","5.00","3/15/23","12:08:34"
"113","4363","9962","Edamame","Asian","5.00","3/15/23","13:41:43"
"113","4369","9980","Edamame","Asian","5.00","3/15/23","15:05:40"
"113","4372","9988","Edamame","Asian","5.00","3/15/23","15:45:56"
"113","4379","10004","Edamame","Asian","5.00","3/15/23","16:12:56"
"113","4411","10074","Edamame","Asian","5.00","3/16/23","12:16:56"
"113","4444","10150","Edamame","Asian","5.00","3/16/23","17:28:55"
"113","4447","10158","Edamame","Asian","5.00","3/16/23","17:46:16"
"113","4457","10176","Edamame","Asian","5.00","3/16/23","18:41:34"
"113","4470","10203","Edamame","Asian","5.00","3/17/23","11:40:42"
"113","4503","10294","Edamame","Asian","5.00","3/17/23","17:03:36"
"113","4509","10308","Edamame","Asian","5.00","3/17/23","17:29:30"
"113","4525","10343","Edamame","Asian","5.00","3/17/23","19:35:19"
"113","4527","10349","Edamame","Asian","5.00","3/17/23","19:49:58"
"113","4528","10352","Edamame","Asian","5.00","3/17/23","19:50:37"
"113","4531","10357","Edamame","Asian","5.00","3/17/23","20:12:16"
"113","4548","10392","Edamame","Asian","5.00","3/18/23","12:29:44"
"113","4567","10432","Edamame","Asian","5.00","3/18/23","15:44:50"
"113","4596","10487","Edamame","Asian","5.00","3/18/23","20:42:12"
"113","4610","10514","Edamame","Asian","5.00","3/19/23","12:20:14"
"113","4611","10520","Edamame","Asian","5.00","3/19/23","12:26:04"
"113","4618","10536","Edamame","Asian","5.00","3/19/23","13:18:06"
"113","4619","10538","Edamame","Asian","5.00","3/19/23","13:21:51"
"113","4621","10543","Edamame","Asian","5.00","3/19/23","13:39:12"
"113","4664","10651","Edamame","Asian","5.00","3/20/23","12:24:44"
"113","4667","10663","Edamame","Asian","5.00","3/20/23","12:52:56"
"113","4669","10674","Edamame","Asian","5.00","3/20/23","12:55:55"
"113","4673","10684","Edamame","Asian","5.00","3/20/23","13:18:11"
"113","4681","10693","Edamame","Asian","5.00","3/20/23","14:19:44"
"113","4682","10695","Edamame","Asian","5.00","3/20/23","14:58:30"
"113","4703","10737","Edamame","Asian","5.00","3/20/23","18:54:51"
"113","4727","10790","Edamame","Asian","5.00","3/21/23","11:31:39"
"113","4732","10812","Edamame","Asian","5.00","3/21/23","13:02:15"
"113","4734","10817","Edamame","Asian","5.00","3/21/23","13:10:35"
"113","4745","10841","Edamame","Asian","5.00","3/21/23","14:21:26"
"113","4761","10874","Edamame","Asian","5.00","3/21/23","18:10:58"
"113","4768","10893","Edamame","Asian","5.00","3/21/23","19:32:01"
"113","4782","10920","Edamame","Asian","5.00","3/21/23","22:15:37"
"113","4782","10921","Edamame","Asian","5.00","3/21/23","22:15:37"
"113","4789","10937","Edamame","Asian","5.00","3/22/23","13:56:27"
"113","4789","10938","Edamame","Asian","5.00","3/22/23","13:56:27"
"113","4791","10941","Edamame","Asian","5.00","3/22/23","14:25:24"
"113","4797","10953","Edamame","Asian","5.00","3/22/23","16:16:29"
"113","4812","10988","Edamame","Asian","5.00","3/22/23","19:35:48"
"113","4821","11001","Edamame","Asian","5.00","3/23/23","11:23:52"
"113","4827","11014","Edamame","Asian","5.00","3/23/23","12:04:18"
"113","4836","11036","Edamame","Asian","5.00","3/23/23","12:57:49"
"113","4838","11047","Edamame","Asian","5.00","3/23/23","13:14:04"
"113","4845","11063","Edamame","Asian","5.00","3/23/23","15:30:17"
"113","4860","11092","Edamame","Asian","5.00","3/23/23","17:40:49"
"113","4875","11121","Edamame","Asian","5.00","3/23/23","20:55:17"
"113","4885","11137","Edamame","Asian","5.00","3/24/23","11:57:15"
"113","4899","11168","Edamame","Asian","5.00","3/24/23","14:14:11"
"113","4907","11187","Edamame","Asian","5.00","3/24/23","16:28:16"
"113","4922","11214","Edamame","Asian","5.00","3/24/23","18:10:44"
"113","4929","11229","Edamame","Asian","5.00","3/24/23","19:49:39"
"113","4960","11294","Edamame","Asian","5.00","3/25/23","13:58:48"
"113","4977","11334","Edamame","Asian","5.00","3/25/23","18:20:35"
"113","4992","11365","Edamame","Asian","5.00","3/25/23","21:11:28"
"113","4994","11369","Edamame","Asian","5.00","3/25/23","21:26:47"
"113","4995","11371","Edamame","Asian","5.00","3/25/23","21:26:57"
"113","5002","11381","Edamame","Asian","5.00","3/26/23","11:46:28"
"113","5007","11390","Edamame","Asian","5.00","3/26/23","12:38:04"
"113","5008","11392","Edamame","Asian","5.00","3/26/23","12:39:34"
"113","5011","11397","Edamame","Asian","5.00","3/26/23","12:55:44"
"113","5036","11462","Edamame","Asian","5.00","3/26/23","17:10:08"
"113","5041","11470","Edamame","Asian","5.00","3/26/23","17:43:00"
"113","5048","11480","Edamame","Asian","5.00","3/26/23","18:34:53"
"113","5066","11522","Edamame","Asian","5.00","3/27/23","12:20:59"
"113","5080","11555","Edamame","Asian","5.00","3/27/23","13:43:35"
"113","5090","11576","Edamame","Asian","5.00","3/27/23","16:16:50"
"113","5105","11611","Edamame","Asian","5.00","3/27/23","17:56:55"
"113","5107","11615","Edamame","Asian","5.00","3/27/23","18:15:26"
"113","5110","11626","Edamame","Asian","5.00","3/27/23","18:26:20"
"113","5115","11635","Edamame","Asian","5.00","3/27/23","19:18:58"
"113","5122","11653","Edamame","Asian","5.00","3/27/23","20:26:45"
"113","5142","11703","Edamame","Asian","5.00","3/28/23","13:35:21"
"113","5149","11714","Edamame","Asian","5.00","3/28/23","14:48:50"
"113","5150","11719","Edamame","Asian","5.00","3/28/23","15:08:03"
"113","5151","11721","Edamame","Asian","5.00","3/28/23","15:08:24"
"113","5154","11728","Edamame","Asian","5.00","3/28/23","15:50:03"
"113","5157","11737","Edamame","Asian","5.00","3/28/23","16:09:26"
"113","5186","11796","Edamame","Asian","5.00","3/28/23","20:28:50"
"113","5190","11810","Edamame","Asian","5.00","3/28/23","22:27:17"
"113","5200","11832","Edamame","Asian","5.00","3/29/23","12:32:07"
"113","5206","11860","Edamame","Asian","5.00","3/29/23","13:58:37"
"113","5212","11868","Edamame","Asian","5.00","3/29/23","15:08:01"
"113","5222","11897","Edamame","Asian","5.00","3/29/23","16:58:46"
"113","5226","11905","Edamame","Asian","5.00","3/29/23","17:43:56"
"113","5228","11911","Edamame","Asian","5.00","3/29/23","17:47:22"
"113","5232","11919","Edamame","Asian","5.00","3/29/23","18:52:20"
"113","5236","11927","Edamame","Asian","5.00","3/29/23","19:09:56"
"113","5246","11942","Edamame","Asian","5.00","3/29/23","22:27:29"
"113","5250","11953","Edamame","Asian","5.00","3/30/23","11:42:06"
"113","5254","11961","Edamame","Asian","5.00","3/30/23","12:18:47"
"113","5284","12028","Edamame","Asian","5.00","3/30/23","17:11:39"
"113","5291","12043","Edamame","Asian","5.00","3/30/23","18:22:03"
"113","5298","12053","Edamame","Asian","5.00","3/30/23","20:08:49"
"113","5307","12072","Edamame","Asian","5.00","3/30/23","21:44:36"
"113","5316","12093","Edamame","Asian","5.00","3/31/23","12:59:45"
"113","5317","12101","Edamame","Asian","5.00","3/31/23","13:04:13"
"113","5353","12190","Edamame","Asian","5.00","3/31/23","18:40:10"
"113","5357","12197","Edamame","Asian","5.00","3/31/23","18:55:22"
"113","5359","12203","Edamame","Asian","5.00","3/31/23","19:13:16"
"113","5361","12207","Edamame","Asian","5.00","3/31/23","19:40:42"
"113","5368","12228","Edamame","Asian","5.00","3/31/23","21:58:47"
"108","2489","5619","Tofu Pad Thai","Asian","14.50","2/11/23","13:52:56"
"108","2498","5639","Tofu Pad Thai","Asian","14.50","2/11/23","15:23:21"
"108","2502","5643","Tofu Pad Thai","Asian","14.50","2/11/23","17:08:01"
"108","2506","5653","Tofu Pad Thai","Asian","14.50","2/11/23","17:44:46"
"108","2547","5745","Tofu Pad Thai","Asian","14.50","2/12/23","12:45:49"
"108","2565","5789","Tofu Pad Thai","Asian","14.50","2/12/23","15:04:49"
"108","2572","5804","Tofu Pad Thai","Asian","14.50","2/12/23","16:04:07"
"108","2573","5805","Tofu Pad Thai","Asian","14.50","2/12/23","16:10:39"
"108","2575","5809","Tofu Pad Thai","Asian","14.50","2/12/23","16:30:57"
"108","2579","5819","Tofu Pad Thai","Asian","14.50","2/12/23","17:38:32"
"108","2587","5833","Tofu Pad Thai","Asian","14.50","2/12/23","19:09:56"
"108","2594","5850","Tofu Pad Thai","Asian","14.50","2/12/23","22:54:43"
"108","2616","5905","Tofu Pad Thai","Asian","14.50","2/13/23","13:59:40"
"108","2624","5918","Tofu Pad Thai","Asian","14.50","2/13/23","16:21:18"
"108","2632","5942","Tofu Pad Thai","Asian","14.50","2/13/23","17:24:48"
"108","2644","5966","Tofu Pad Thai","Asian","14.50","2/13/23","20:22:27"
"108","2675","6029","Tofu Pad Thai","Asian","14.50","2/14/23","14:41:49"
"108","2700","6088","Tofu Pad Thai","Asian","14.50","2/14/23","18:47:34"
"108","2702","6094","Tofu Pad Thai","Asian","14.50","2/14/23","18:54:29"
"108","2707","6103","Tofu Pad Thai","Asian","14.50","2/14/23","19:35:46"
"108","2724","6151","Tofu Pad Thai","Asian","14.50","2/15/23","11:48:59"
"108","2735","6182","Tofu Pad Thai","Asian","14.50","2/15/23","14:53:31"
"108","2743","6198","Tofu Pad Thai","Asian","14.50","2/15/23","16:54:36"
"108","2754","6223","Tofu Pad Thai","Asian","14.50","2/15/23","17:42:41"
"108","2763","6242","Tofu Pad Thai","Asian","14.50","2/15/23","18:58:26"
"108","2774","6269","Tofu Pad Thai","Asian","14.50","2/15/23","21:02:44"
"108","2775","6272","Tofu Pad Thai","Asian","14.50","2/15/23","21:44:07"
"108","2779","6278","Tofu Pad Thai","Asian","14.50","2/16/23","11:35:56"
"108","2788","6310","Tofu Pad Thai","Asian","14.50","2/16/23","12:39:37"
"108","2789","6312","Tofu Pad Thai","Asian","14.50","2/16/23","12:40:50"
"108","2815","6369","Tofu Pad Thai","Asian","14.50","2/16/23","18:21:17"
"108","2831","6402","Tofu Pad Thai","Asian","14.50","2/17/23","12:01:02"
"108","2835","6409","Tofu Pad Thai","Asian","14.50","2/17/23","12:53:50"
"108","2836","6410","Tofu Pad Thai","Asian","14.50","2/17/23","12:58:28"
"108","2844","6423","Tofu Pad Thai","Asian","14.50","2/17/23","13:41:34"
"108","2846","6426","Tofu Pad Thai","Asian","14.50","2/17/23","13:58:44"
"108","2846","6427","Tofu Pad Thai","Asian","14.50","2/17/23","13:58:44"
"108","2864","6473","Tofu Pad Thai","Asian","14.50","2/17/23","17:30:42"
"108","2879","6504","Tofu Pad Thai","Asian","14.50","2/17/23","20:04:09"
"108","2883","6514","Tofu Pad Thai","Asian","14.50","2/17/23","21:51:06"
"108","2884","6516","Tofu Pad Thai","Asian","14.50","2/17/23","22:06:26"
"108","2894","6537","Tofu Pad Thai","Asian","14.50","2/18/23","12:06:02"
"108","2896","6550","Tofu Pad Thai","Asian","14.50","2/18/23","12:20:01"
"108","2908","6576","Tofu Pad Thai","Asian","14.50","2/18/23","14:17:18"
"108","2930","6627","Tofu Pad Thai","Asian","14.50","2/18/23","18:39:01"
"108","2931","6630","Tofu Pad Thai","Asian","14.50","2/18/23","18:43:05"
"108","2941","6657","Tofu Pad Thai","Asian","14.50","2/18/23","20:27:48"
"108","2942","6661","Tofu Pad Thai","Asian","14.50","2/18/23","20:34:26"
"108","2944","6669","Tofu Pad Thai","Asian","14.50","2/18/23","21:17:25"
"108","2953","6692","Tofu Pad Thai","Asian","14.50","2/19/23","12:20:32"
"108","2954","6694","Tofu Pad Thai","Asian","14.50","2/19/23","12:21:49"
"108","2973","6741","Tofu Pad Thai","Asian","14.50","2/19/23","15:04:17"
"108","2980","6753","Tofu Pad Thai","Asian","14.50","2/19/23","16:48:44"
"108","2997","6783","Tofu Pad Thai","Asian","14.50","2/19/23","19:38:24"
"108","3027","6854","Tofu Pad Thai","Asian","14.50","2/20/23","13:41:20"
"108","3030","6864","Tofu Pad Thai","Asian","14.50","2/20/23","13:59:16"
"108","3039","6886","Tofu Pad Thai","Asian","14.50","2/20/23","15:48:51"
"108","3068","6952","Tofu Pad Thai","Asian","14.50","2/20/23","20:45:09"
"108","3071","6956","Tofu Pad Thai","Asian","14.50","2/20/23","21:14:34"
"108","3072","6960","Tofu Pad Thai","Asian","14.50","2/20/23","21:28:46"
"108","3072","6961","Tofu Pad Thai","Asian","14.50","2/20/23","21:28:46"
"108","3087","6997","Tofu Pad Thai","Asian","14.50","2/21/23","12:59:13"
"108","3090","7004","Tofu Pad Thai","Asian","14.50","2/21/23","14:03:29"
"108","3102","7036","Tofu Pad Thai","Asian","14.50","2/21/23","16:32:10"
"108","3110","7053","Tofu Pad Thai","Asian","14.50","2/21/23","17:54:51"
"108","3113","7061","Tofu Pad Thai","Asian","14.50","2/21/23","18:13:22"
"108","3122","7073","Tofu Pad Thai","Asian","14.50","2/21/23","19:29:14"
"108","3134","7099","Tofu Pad Thai","Asian","14.50","2/22/23","11:40:25"
"108","3138","7114","Tofu Pad Thai","Asian","14.50","2/22/23","13:02:28"
"108","3145","7132","Tofu Pad Thai","Asian","14.50","2/22/23","15:41:07"
"108","3147","7138","Tofu Pad Thai","Asian","14.50","2/22/23","15:59:59"
"108","3157","7161","Tofu Pad Thai","Asian","14.50","2/22/23","19:34:23"
"108","3170","7188","Tofu Pad Thai","Asian","14.50","2/22/23","22:13:50"
"108","3172","7193","Tofu Pad Thai","Asian","14.50","2/23/23","11:52:30"
"108","3187","7224","Tofu Pad Thai","Asian","14.50","2/23/23","13:27:18"
"108","3197","7255","Tofu Pad Thai","Asian","14.50","2/23/23","16:36:02"
"108","3207","7281","Tofu Pad Thai","Asian","14.50","2/23/23","17:34:41"
"108","3208","7283","Tofu Pad Thai","Asian","14.50","2/23/23","17:41:51"
"108","3210","7285","Tofu Pad Thai","Asian","14.50","2/23/23","18:05:29"
"108","3211","7290","Tofu Pad Thai","Asian","14.50","2/23/23","18:22:26"
"108","3218","7304","Tofu Pad Thai","Asian","14.50","2/23/23","19:57:22"
"108","3221","7308","Tofu Pad Thai","Asian","14.50","2/23/23","21:09:47"
"108","3225","7316","Tofu Pad Thai","Asian","14.50","2/24/23","11:44:17"
"108","3226","7317","Tofu Pad Thai","Asian","14.50","2/24/23","11:56:22"
"108","3249","7372","Tofu Pad Thai","Asian","14.50","2/24/23","15:18:55"
"108","3256","7389","Tofu Pad Thai","Asian","14.50","2/24/23","17:31:07"
"108","3264","7408","Tofu Pad Thai","Asian","14.50","2/24/23","18:19:39"
"108","3296","7489","Tofu Pad Thai","Asian","14.50","2/25/23","12:45:11"
"108","3302","7498","Tofu Pad Thai","Asian","14.50","2/25/23","13:24:42"
"108","3304","7502","Tofu Pad Thai","Asian","14.50","2/25/23","13:36:09"
"108","3309","7514","Tofu Pad Thai","Asian","14.50","2/25/23","15:11:35"
"108","3323","7547","Tofu Pad Thai","Asian","14.50","2/25/23","17:45:10"
"108","3337","7573","Tofu Pad Thai","Asian","14.50","2/25/23","20:15:01"
"108","3357","7618","Tofu Pad Thai","Asian","14.50","2/26/23","13:07:13"
"108","3377","7671","Tofu Pad Thai","Asian","14.50","2/26/23","16:32:16"
"108","3381","7677","Tofu Pad Thai","Asian","14.50","2/26/23","17:22:05"
"108","3387","7691","Tofu Pad Thai","Asian","14.50","2/26/23","17:51:35"
"108","3402","7729","Tofu Pad Thai","Asian","14.50","2/27/23","11:51:02"
"108","3413","7753","Tofu Pad Thai","Asian","14.50","2/27/23","12:54:17"
"108","3434","7810","Tofu Pad Thai","Asian","14.50","2/27/23","16:45:33"
"108","3441","7825","Tofu Pad Thai","Asian","14.50","2/27/23","17:38:46"
"108","3451","7853","Tofu Pad Thai","Asian","14.50","2/27/23","18:46:17"
"108","3452","7855","Tofu Pad Thai","Asian","14.50","2/27/23","18:47:21"
"108","3484","7933","Tofu Pad Thai","Asian","14.50","2/28/23","13:57:51"
